id,zip_code,name_th,name_en,latitude,longitude,DistrictId
461009,46180,เนินยาง,Noen Yang,19.339,100.704,520
461010,0,*หนองช้าง,*Nong Chang,19.462,100.691,520
461101,46190,ท่าคันโท,Tha Khantho,19.384,100.567,521
461102,46190,กุงเก่า,Kung Kao,18.756,100.816,521
461103,46190,ยางอู้ม,Yang Um,18.696,100.801,521
461104,46190,กุดจิก,Kut Chik,18.698,100.88,521
461105,46190,นาตาล,Na Tan,18.737,100.841,521
461106,46190,ดงสมบูรณ์,Dong Sombun,18.878,100.83,521
461198,0,*โคกเครือ,*Khok Khrua,18.731,100.791,521
461199,0,*สหัสขันธ์,*Sahatsakhan,18.803,100.933,521
461201,46220,หนองกุงศรี,Nong Kung Si,19.559,101.046,522
461202,46220,หนองบัว,Nong Bua,19.45,101.128,522
461203,46220,โคกเครือ,Khok Khruea,19.172,99.894,522
461204,46220,หนองสรวง,Nong Suang,19.142,99.912,522
461205,46220,เสาเล้า,Sao Lao,19.088,99.797,522
461206,46220,หนองใหญ่,Nong Yai,19.141,99.823,522
461207,46220,ดงมูล,Dong Mun,19.216,99.756,522
461208,46220,ลำหนองแสน,Lam Nong Saen,19.198,99.8,522
461209,46220,หนองหิน,Nong Hin,null,null,522
461301,46150,สมเด็จ,Somdet,19.049,99.917,523
461302,46150,หนองแวง,Nong Waeng,19.295,99.733,523
461303,46150,แซงบาดาล,Saeng Badan,19.105,99.945,523
461304,46150,มหาไชย,Maha Chai,19.202,99.927,523
461305,46150,หมูม่น,Mu Mon,19.127,99.886,523
461306,46150,ผาเสวย,Pha Sawoei,19.156,99.811,523
461307,46150,ศรีสมเด็จ,Si Somdet,19.245,99.815,523
461308,46150,ลำห้วยหลัว,Lam Huai Lua,19.166,99.759,523
461401,46240,คำบง,Kham Bong,19.352,100.12,524
461402,46240,ไค้นุ่น,Khai Nun,19.282,100.152,524
461403,46240,นิคมห้วยผึ้ง,Nikhom Huai Phueng,19.414,100.073,524
461404,46240,หนองอีบุตร,Nong I But,19.507,100.103,524
461501,46180,สำราญ,Samran,19.436,100.166,525
461502,46180,สำราญใต้,Samran Tai,19.378,100.163,525
461503,46180,คำสร้างเที่ยง,Kham Sang Thiang,19.273,100.186,525
461504,46180,หนองช้าง,Nong Chang,19.536,100.293,525
461601,46160,นาคู,Na Khu,19.477,100.244,526
461602,46160,สายนาวัง,Sai Na Wang,19.495,100.327,526
461603,46160,โนนนาจาน,Non Na Chan,19.394,100.244,526
461604,46160,บ่อแก้ว,Bo Kaeo,19.537,100.337,526
461605,46160,ภูแล่นช้าง,Phu Laen Chang,19.511,100.504,526
461701,46000,ดอนจาน,Don Chan,19.586,100.234,527
461702,46000,สะอาดไชยศรี,Sa-at Chai Si,19.432,100.451,527
461703,46000,ดงพยุง,Dong Phayung,19.552,100.201,527
461704,46000,ม่วงนา,Muang Na,19.473,100.291,527
461705,46000,นาจำปา,Na Champa,18.888,100.334,527
461801,46130,ฆ้องชัยพัฒนา,Khong Chai Phatthana,18.869,100.22,528
461802,46130,เหล่ากลาง,Lao Klang,18.992,100.404,528
461803,46130,โคกสะอาด,Khok Sa-at,19.152,99.955,528
461804,46130,โนนศิลาเลิง,Non Sila Loeng,19.157,100.026,528
461805,46130,ลำชี,Lam Chi,19.105,100.074,528
470101,47000,ธาตุเชิงชุม,That Choeng Chum,18.988,100.034,529
470102,47220,ขมิ้น,Khamin,19.37,100.04,529
470103,47000,งิ้วด่อน,Ngio Don,19.195,100.034,529
470104,47000,โนนหอม,Non Hom,19.284,100.084,529
470105,0,*นาตงวัฒนา,*Na Tong Watthana,18.925,100.096,529
470106,47000,เชียงเครือ,Chiang Khruea,19.242,100.053,529
470107,47000,ท่าแร่,Tha Rae,19.134,99.998,529
470108,0,*บ้านโพน,*Ban Pon,19.194,99.982,529
470109,47000,ม่วงลาย,Muang Lai,19.085,100.014,529
470110,0,กกปลาซิว*,Kok Pla Sew*,19.102,100.205,529
470111,47000,ดงชน,Dong Chon,19.182,100.374,529
470112,47000,ห้วยยาง,Huai Yang,19.211,100.329,529
470113,47000,พังขว้าง,Phang Khwang,19.284,100.403,529
470114,0,*นาแก้ว,*Na Kaew,19.282,100.502,529
470115,47000,ดงมะไฟ,Dong Mafai,19.219,100.242,529
470116,47000,ธาตุนาเวง,That Na Weng,19.111,100.457,529
470117,47000,เหล่าปอแดง,Lao Po Daeng,19.33,99.846,529
470118,47220,หนองลาด,Nong Lat,19.357,99.725,529
470119,0,*บ้านแป้น,*Ban Phan,19.313,99.796,529
470120,47000,ฮางโฮง,Hang Hong,19.426,99.763,529
470121,47000,โคกก่อง,Khok Kong,19.399,99.859,529
470194,0,*นาตงวัฒนา,*Na Tong Watthana,19.396,99.756,529
470195,0,*นาแก้ว,*Na Kaew,19.671,100.378,529
470196,0,*บ้านโพน,*Ban Pon,19.622,100.37,529
470197,0,*เหล่าโพนค้อ,*Lao Phon Khor,19.606,100.417,529
470198,0,*ตองโขบ,*Tong Khob,19.616,100.289,529
470199,0,*เต่างอย,*Tao Ngoi,19.57,100.317,529
470201,47210,กุสุมาลย์,Kusuman,19.311,99.999,530
470202,47210,นาโพธิ์,Na Pho,19.24,99.952,530
470203,47230,นาเพียง,Na Phiang,19.241,99.989,530
470204,47210,โพธิไพศาล,Phothi Phaisan,19.907,99.832,530
470205,47230,อุ่มจาน,Um Chan,19.898,99.803,530
470301,47180,กุดบาก,Kut Bak,19.971,99.847,531
470302,0,*โคกภู,*Kok Phu,20.048,99.876,531
470303,47180,นาม่อง,Na Mong,20.021,99.922,531
470304,0,*สร้างค้อ,*Sang Kho,19.991,99.729,531
470305,47180,กุดไห,Kut Hai,19.855,99.805,531
470306,0,*หลุบเลา,*Lub Lao,19.862,99.698,531
470401,47130,พรรณา,Phanna,20.015,99.506,532
470402,47130,วังยาง,Wang Yang,19.756,99.872,532
470403,47220,พอกน้อย,Phok Noi,19.937,99.887,532
470404,47220,นาหัวบ่อ,Na Hua Bo,19.682,99.945,532
470405,47130,ไร่,Rai,19.768,99.819,532
470406,47130,ช้างมิ่ง,Chang Ming,19.837,99.851,532
470407,47130,นาใน,Na Nai,19.931,99.713,532
470408,47130,สว่าง,Sawang,null,null,532
470409,47130,บะฮี,Ba Hi,19.866,99.912,532
470410,47130,เชิงชุม,Choeng Chum,19.882,100.046,532
470501,47160,พังโคน,Phang Khon,19.932,99.94,533
470502,47160,ม่วงไข่,Muang Khai,19.805,100.005,533
470503,47160,แร่,Rae,19.904,99.974,533
470504,47160,ไฮหย่อง,Hai Yong,20.266,100.369,533
470505,47160,ต้นผึ้ง,Ton Phueng,20.202,100.364,533
470597,0,*คลองกระจัง,*Klong Kra Jang,20.058,100.402,533
470598,0,*สระกรวด,*Sra Kruad,19.989,100.347,533
470601,47150,วาริชภูมิ,Waritchaphum,20.061,100.284,534
470602,47150,ปลาโหล,Pla Lo,20.15,100.324,534
470603,47150,หนองลาด,Nong Lat,20.361,100.313,534
470604,47150,คำบ่อ,Kham Bo,19.692,100.213,534
470605,47150,ค้อเขียว,Kho Khiao,19.697,100.096,534
470701,47270,นิคมน้ำอูน,Nikhom Nam Un,19.658,100.062,535
470702,47270,หนองปลิง,Nong Pling,19.573,100.063,535
470703,47270,หนองบัว,Nong Bua,19.625,99.99,535
470704,47270,สุวรรณคาม,*Suwannakarm,19.787,100.355,535
470801,47120,วานรนิวาส,Wanon Niwat,19.678,100.283,536
470802,47120,เดื่อศรีคันไชย,Duea Si Khan Chai,19.717,100.18,536
470803,47120,ขัวก่าย,Khua Kai,19.609,100.092,536
470804,47120,หนองสนม,Nong Sanom,19.607,100.143,536
470805,47120,คูสะคาม,Khu Sakham,19.609,99.864,536
470806,47120,ธาตุ,That,19.672,99.821,536
470807,47120,หนองแวง,Nong Waeng,19.71,99.723,536
470808,47120,ศรีวิชัย,Si Wichai,19.575,99.765,536
470809,47120,นาซอ,Na So,19.548,99.808,536
470810,47120,อินทร์แปลง,In Plaeng,19.538,99.771,536
470811,47120,นาคำ,Na Kham,19.616,99.746,536
470812,47120,คอนสวรรค์,Khon Sawan,19.495,99.648,536
470813,47120,กุดเรือคำ,Kut Ruea Kham,19.49,99.711,536
470814,47120,หนองแวงใต้,Nong Waeng Tai,19.663,99.733,536
470901,47250,คำตากล้า,Kham Ta Kla,19.607,99.684,537
470902,47250,หนองบัวสิม,Nong Bua Sim,19.454,99.732,537
470903,47250,นาแต้,Na Tae,19.554,99.746,537
470904,47250,แพด,Phaet,19.47,99.832,537
471001,47140,ม่วง,Muang,19.524,99.88,538
471002,47140,มาย,Mai,19.507,100.015,538
471003,47140,ดงหม้อทอง,Dong Mo Thong,19.579,99.933,538
471004,47140,ดงเหนือ,Dong Nuea,19.466,100.048,538
471005,47140,ดงหม้อทองใต้,Dong Mo Thong Tai,19.494,99.947,538
471006,47140,ห้วยหลัว,Huai Lua,19.435,99.934,538
471007,47140,โนนสะอาด,Non Sa-at,20.138,99.87,538
471008,47140,หนองกวั่ง,Nong Kwang,20.239,99.982,538
471009,47140,บ่อแก้ว,Bo Kaeo,20.251,99.902,538
471101,47170,อากาศ,Akat,20.181,99.846,539
471102,47170,โพนแพง,Phon Phaeng,20.171,99.891,539
471103,47170,วาใหญ่,Wa Yai,20.163,100.018,539
471104,47170,โพนงาม,Phon Ngam,20.134,99.77,539
471105,47170,ท่าก้อน,Tha Kon,20.256,99.864,539
471106,47170,นาฮี,Na Hi,20.221,99.797,539
471107,47170,บะหว้า,Ba Wa,20.239,99.936,539
471108,47170,สามัคคีพัฒนา,Samakkhi Phatthana,20.17,99.95,539
471201,47110,สว่างแดนดิน,Sawang Daen Din,20.305,100.081,540
471202,0,*บ้านเหล่า,*Ban Lao,20.28,100.003,540
471203,47110,คำสะอาด,Kham Sa-at,20.212,100.265,540
471204,47110,บ้านต้าย,Ban Tai,20.336,100.002,540
471205,0,*เจริญศิลป์,*Charoen Sin,20.298,100.262,540
471206,47110,บงเหนือ,Bong Nuea,20.238,100.062,540
471207,47110,โพนสูง,Phon Sung,20.431,99.913,540
471208,47110,โคกสี,Khok Si,20.286,99.87,540
471209,0,*ทุ่งแก,*Tung Kae,20.398,100.01,540
471210,47110,หนองหลวง,Nong Luang,20.37,99.894,540
471211,47110,บงใต้,Bong Tai,20.378,99.957,540
471212,47110,ค้อใต้,Kho Tai,20.409,99.9,540
471213,47240,พันนา,Phan Na,20.31,99.929,540
471214,47240,แวง,Waeng,20.325,99.869,540
471215,47110,ทรายมูล,Sai Mun,19.676,99.56,540
471216,47240,ตาลโกน,Tan Kon,19.715,99.427,540
471217,47240,ตาลเนิ้ง,Tan Noeng,19.63,99.524,540
471218,0,*โคกศิลา,*Kog Sila,19.677,99.317,540
471219,0,*หนองแปน,*Nong Paen,19.504,99.528,540
471220,47240,ธาตุทอง,That Thong,19.848,99.497,540
471221,47110,บ้านถ่อน,Ban Thon,19.569,99.546,540
471301,47190,ส่องดาว,Song Dao,19.419,99.514,541
471302,47190,ท่าศิลา,Tha Sila,19.358,99.422,541
471303,47190,วัฒนา,Watthana,19.302,99.459,541
471304,47190,ปทุมวาปี,Pathum Wapi,19.252,99.441,541
471401,47260,เต่างอย,Tao Ngoi,19.241,99.525,542
471402,47260,บึงทวาย,Bueng Thawai,19.164,99.367,542
471403,47260,นาตาล,Na Tan,19.098,99.451,542
471404,47260,จันทร์เพ็ญ,Chan Phen,19.902,100.118,542
471501,47280,ตองโขบ,Tong Khop,19.926,100.239,543
471502,47280,เหล่าโพนค้อ,Lao Phon Kho,19.769,100.107,543
471503,47280,ด่านม่วงคำ,Dan Muang Kham,19.861,100.182,543
471504,47280,แมดนาท่ม,Maet Na Thom,19.991,100.184,543
471601,47290,บ้านเหล่า,Ban Lao,20.108,100.539,544
471602,47290,เจริญศิลป์,Charoen Sin,19.94,100.449,544
471603,47290,ทุ่งแก,Thung Kae,20.117,100.48,544
471604,47290,โคกศิลา,Khok Sila,20.042,100.52,544
471605,47290,หนองแปน,Nong Paen,19.804,100.233,544
471701,47230,บ้านโพน,Ban Phon,19.847,100.272,545
471702,47230,นาแก้ว,Na Kaeo,19.924,100.306,545
471703,47230,นาตงวัฒนา,Na Tong Watthana,20.306,99.603,545
471704,47230,บ้านแป้น,Ban Paen,20.194,99.706,545
471705,47230,เชียงสือ,Chiang Sue,20.141,99.654,545
471801,47180,สร้างค้อ,Sang Kho,20.288,99.783,546
471802,47180,หลุบเลา,Lup Lao,19.734,99.67,546
471803,47180,โคกภู,Khok Phu,19.757,99.747,546
471804,47180,กกปลาซิว,Kok Pla Sio,19.804,99.768,546
480101,48000,ในเมือง,Nai Mueang,19.794,99.715,549
480102,48000,หนองแสง,Nong Saeng,19.812,99.653,549
480103,48000,นาทราย,Na Sai,19.984,100.049,549
480104,48000,นาราชควาย,Na Rat Khwai,20.041,100.006,549
480105,48000,กุรุคุ,Kurukhu,20.048,100.12,549
480106,48000,บ้านผึ้ง,Ban Phueng,20.104,100.068,549
480107,48000,อาจสามารถ,At Samat,20.134,100.193,549
480108,48000,ขามเฒ่า,Kham Thao,20.181,100.124,549
480109,48000,บ้านกลาง,Ban Klang,19.302,97.97,549
480110,48000,ท่าค้อ,Tha Kho,19.038,98.006,549
480111,48000,คำเตย,Kham Toei,19.215,97.91,549
480112,48000,หนองญาติ,Nong Yat,19.344,97.915,549
480113,48000,ดงขวาง,Dong Khwang,19.497,97.995,549
480114,48000,วังตามัว,Wang Ta Mua,null,null,549
480115,48000,โพธิ์ตาก,Pho Tak,19.188,98.112,549
480201,48160,ปลาปาก,Pla Pak,18.992,97.801,550
480202,48160,หนองฮี,Nong Hi,18.836,97.796,550
480203,48160,กุตาไก้,Kutakai,18.702,97.945,550
480204,48160,โคกสว่าง,Khok Sawan,18.742,98.051,550
480205,48160,โคกสูง,Khok Sung,18.673,97.827,550
480206,48160,มหาชัย,Maha Chai,18.884,98.046,550
480207,48160,นามะเขือ,Na Makhuea,19.362,98.419,550
480208,48160,หนองเทาใหญ่,Nong Thao Yai,19.512,98.497,550
480301,48120,ท่าอุเทน,Tha Uthen,19.456,98.363,551
480302,48120,โนนตาล,Non Tan,19.3,98.525,551
480303,48120,ท่าจำปา,Tha Champa,19.336,98.233,551
480304,48120,ไชยบุรี,Chai Buri,19.216,98.313,551
480305,48120,พนอม,Phanom,19.12,98.581,551
480306,48120,พะทาย,Phathai,18.259,97.88,551
480307,0,*นาขมิ้น,*Na Khamin,18.148,97.972,551
480308,0,*โพนบก,*Phon Bok,18.237,97.638,551
480309,0,*โพนสวรรค์,*Phon Sawan,18.12,98.074,551
480310,0,*บ้านค้อ,*Ban Kho,18.063,97.808,551
480311,48120,เวินพระบาท,Woen Phra Bat,18.432,97.719,551
480312,48120,รามราช,Ram Rat,18.268,98.072,551
480313,0,*นาหัวบ่อ,*Na Hua Bo,18.435,97.852,551
480314,48120,หนองเทา,Nong Thao,18.548,97.872,551
480401,48140,บ้านแพง,Ban Phaeng,18.315,97.991,552
480402,48140,ไผ่ล้อม,Phai Lom,18.609,98.032,552
480403,48140,โพนทอง,Phon Thong,18.37,98.102,552
480404,48140,หนองแวง,Nong Waeng,18.529,98.093,552
480405,0,*นาทม,*Na Thom,18.508,97.992,552
480406,0,*หนองซน,*Nong Son,18.586,98.161,552
480407,0,*ดอนเตย,*Don Toei,17.898,97.872,552
480408,48140,นางัว,Na Ngua,18.003,97.981,552
480409,48140,นาเข,Na Khe,18.015,98.16,552
480501,48110,ธาตุพนม,That Phanom,17.796,98.049,553
480502,48110,ฝั่งแดง,Fang Daeng,18.113,98.166,553
480503,48110,โพนแพง,Phon Phaeng,17.899,97.759,553
480504,48110,พระกลางทุ่ง,Phra Klang Thung,19.453,98.169,553
480505,48110,นาถ่อน,Na Thon,19.615,98.204,553
480506,48110,แสนพัน,Saen Phan,19.582,98.309,553
480507,48110,ดอนนางหงส์,Don Nang Hong,19.659,98.114,553
480508,48110,น้ำก่ำ,Nam Kam,15.703,100.128,553
480509,48110,อุ่มเหม้า,Um Mao,15.663,100.118,553
480510,48110,นาหนาด,Na Nat,15.719,100.218,553
480511,48110,กุดฉิม,Kut Chim,15.712,100.174,553
480512,48110,ธาตุพนมเหนือ,That Phanom Nuea,15.63,100.086,553
480601,48170,เรณู,Renu,15.681,100.073,554
480602,48170,โพนทอง,Phon Thong,15.633,100.132,554
480603,48170,ท่าลาด,Tha Lat,15.771,100.188,554
480604,48170,นางาม,Na Ngam,15.755,100.11,554
480605,48170,โคกหินแฮ่,Khok Hin Hae,15.801,100.143,554
480606,0,*เรณูนคร,*Renu Nakhon,15.788,100.057,554
480607,48170,หนองย่างชิ้น,Nong Yang Chin,15.663,100.216,554
480608,48170,เรณูใต้,Renu Tai,null,null,554
480609,48170,นาขาม,Na Kham,15.724,99.997,554
480701,48130,นาแก,Na Kae,15.804,99.965,555
480702,48130,พระซอง,Phra Song,15.645,100.169,555
480703,48130,หนองสังข์,Nong Sang,15.734,100.14,555
480704,48130,นาคู่,Na Khu,15.559,100.056,555
480705,48130,พิมาน,Phiman,15.585,100.114,555
480706,48130,พุ่มแก,Phum Kae,15.594,100.081,555
480707,48130,ก้านเหลือง,Kan Lueang,15.662,99.997,555
480708,48130,หนองบ่อ,Nong Bo,15.62,99.981,555
480709,48130,นาเลียง,Na Liang,15.581,99.996,555
480710,0,โคกสี*,Kok Sri*,15.54,100.015,555
480711,0,วังยาง*,Wang Yang*,15.54,99.96,555
480712,48130,บ้านแก้ง,Ban Kaeng,15.503,99.989,555
480713,48130,คำพี้,Kham Phi,15.896,100.315,555
480714,0,ยอดชาด*,Yod Chad*,15.77,100.233,555
480715,48130,สีชมพู,Si Chomphu,15.889,100.346,555
480716,0,หนองโพธิ์*,Nong Pho*,15.869,100.286,555
480801,48150,ศรีสงคราม,Si Songkhram,15.915,100.253,556
480802,48150,นาเดื่อ,Na Duea,15.806,100.176,556
480803,48150,บ้านเอื้อง,Ban Ueang,15.901,100.395,556
480804,48150,สามผง,Sam Phong,15.833,100.28,556
480805,48150,ท่าบ่อสงคราม,Tha Bo Songkhram,15.83,100.235,556
480806,48150,บ้านข่า,Ban Kha,15.829,100.36,556
480807,48150,นาคำ,Na Kham,15.948,100.312,556
480808,48150,โพนสว่าง,Phon Sawang,15.757,100.286,556
480809,48150,หาดแพง,Hat Phaeng,15.85,100.654,556
480901,48180,นาหว้า,Na Wa,15.924,100.614,557
480902,48180,นางัว,Na Ngua,15.787,100.549,557
480903,48180,บ้านเสียว,Ban Siao,15.908,100.494,557
480904,48180,นาคูณใหญ่,Na Khun Yai,15.837,100.464,557
480905,48180,เหล่าพัฒนา,Lao Phatthana,15.855,100.504,557
480906,48180,ท่าเรือ,Tha Ruea,15.864,100.429,557
481001,48190,โพนสวรรค์,Phon Sawan,15.937,100.713,558
481002,48190,นาหัวบ่อ,Na Hua Bo,15.783,100.649,558
481003,48190,นาขมิ้น,Na Khamin,15.918,99.976,558
481004,48190,โพนบก,Phon Bok,15.943,100.022,558
481005,48190,บ้านค้อ,Ban Kho,15.879,100.014,558
481006,48190,โพนจาน,Phon Chan,15.871,99.942,558
481007,48190,นาใน,Na Nai,15.937,99.89,558
481101,48140,นาทม,Na Thom,15.982,99.872,559
481102,48140,หนองซน,Nong Son,16.017,99.917,559
481103,48140,ดอนเตย,Don Toei,15.993,99.967,559
481201,48130,วังยาง,Wang Yang,16.08,99.999,560
481202,48130,โคกสี,Khok Si,15.997,100.095,560
481203,48130,ยอดชาด,Yot Chat,16.13,100.054,560
481204,48130,หนองโพธิ์,Nong Pho,16.073,100.065,560
490101,49000,มุกดาหาร,Mukdahan,15.956,99.988,561
490102,49000,ศรีบุญเรือง,Si Bun Rueang,15.828,100.104,561
490103,49000,บ้านโคก,Ban Khok,15.849,100.085,561
490104,49000,บางทรายใหญ่,Bang Sai Yai,15.884,100.146,561
490105,49000,โพนทราย,Phon Sai,15.839,100.039,561
490106,49000,ผึ่งแดด,Phueng Daet,15.908,100.072,561
490107,49000,นาโสก,Na Sok,15.271,100.339,561
490108,49000,นาสีนวน,Na Si Nuan,15.197,100.422,561
490109,49000,คำป่าหลาย,Kham Pa Lai,15.103,100.439,561
490110,49000,คำอาฮวน,Kham Ahuan,15.225,100.483,561
490111,49000,ดงเย็น,Dong Yen,15.384,100.383,561
490112,49000,ดงมอน,Dong Mon,15.403,100.278,561
490113,49000,กุดแข้,Kut Khae,15.194,100.325,561
490194,0,*หนองแวง,*Nong Waeng,15.12,100.387,561
490195,0,*กกแดง,*Kok Daeng,15.235,100.549,561
490196,0,*นากอก,*Na Kok,15.175,100.393,561
490197,0,*นิคมคำสร้อย,*Nikhom Kamsoi,15.631,100.48,561
490198,0,*บางทรายน้อย,*Bang Sai Noi,15.704,100.442,561
490199,0,*หว้านใหญ่,*Wan Yai,15.583,100.432,561
490201,49130,นิคมคำสร้อย,Nikhom Kham Soi,15.768,100.487,562
490202,49130,นากอก,Na Kok,15.649,100.355,562
490203,49130,หนองแวง,Nong Waeng,15.685,100.538,562
490204,49130,กกแดง,Kok Daeng,15.603,100.518,562
490205,49130,นาอุดม,Na Udom,15.781,100.413,562
490206,49130,โชคชัย,Chok Chai,15.731,100.34,562
490207,49130,ร่มเกล้า,Rom Klao,15.486,100.533,562
490301,49120,ดอนตาล,Don Tan,15.622,100.604,563
490302,49120,โพธิ์ไทร,Pho Sai,15.524,100.633,563
490303,49120,ป่าไร่,Pa Rai,15.709,100.666,563
490304,49120,เหล่าหมี,Lao Mi,15.476,100.71,563
490305,49120,บ้านบาก,Ban Bak,15.44,100.587,563
490306,49120,นาสะเม็ง,Na Sameng,15.598,100.761,563
490307,49120,บ้านแก้ง,Ban Kaeng,15.721,100.784,563
490401,49140,ดงหลวง,Dong Luang,15.637,100.7,564
490402,49140,หนองบัว,Nong Bua,15.455,100.145,564
490403,49140,กกตูม,Kok Tum,15.449,100.2,564
490404,49140,หนองแคน,Nong Khaen,15.471,100.245,564
490405,49140,ชะโนดน้อย,Chanot Noi,15.389,100.2,564
490406,49140,พังแดง,Phang Daeng,15.514,100.069,564
490501,0,*หนองสูงใต้,*Nong Sung Tai,15.524,100.106,565
490502,0,*หนองสูง,*Nong Sung,15.567,100.161,565
490503,49110,บ้านซ่ง,Ban Song,15.423,100.149,565
490504,49110,คำชะอี,Khamcha-i,15.46,100.074,565
490505,49110,หนองเอี่ยน,(Nong Ian,15.542,100.316,565
490506,49110,บ้านค้อ,Ban Kho,15.51,100.156,565
490507,49110,บ้านเหล่า,Ban Lao,15.756,99.759,565
490508,49110,โพนงาม,Phon Ngam,15.729,99.696,565
490509,0,*โนนยาง,*Non Yang,15.686,99.871,565
490510,0,*บ้านเป้า,*Ban Pao,15.64,99.846,565
490511,49110,เหล่าสร้างถ่อ,Lao Sang Tho,15.726,99.824,565
490512,49110,คำบก,Kham Bok,15.677,99.781,565
490513,0,*ภูวง,*Phu Wong,15.737,99.887,565
490514,49110,น้ำเที่ยง,Nam Thiang,15.777,99.866,565
490597,0,*หนองสูงใต้,*Nong Sung Tai,15.873,99.791,565
490598,0,*บ้านเป้า,*Ban Pao,15.839,99.858,565
490599,0,*หนองสูง,*Nong Sung,15.788,99.669,565
490601,49150,หว้านใหญ่,Wan Yai,15.784,99.803,566
490602,49150,ป่งขาม,Pong Kham,15.313,100.488,566
490603,49150,บางทรายน้อย,Bang Sai Noi,15.32,100.573,566
490604,49150,ชะโนด,Chanot,15.353,100.523,566
490605,49150,ดงหมู,Dong Mu,15.331,100.428,566
490701,49160,หนองสูง,Nong Sung,15.402,100.467,567
490702,49160,โนนยาง,Non Yang,15.479,100.407,567
490703,49160,ภูวง,Phu Wong,15.278,100.448,567
490704,49160,บ้านเป้า,Ban Pao,15.781,99.57,567
490705,49160,หนองสูงใต้,Nong Sung Tai,15.842,99.298,567
490706,49160,หนองสูงเหนือ,Nong Sung Nuea,15.859,99.644,567
500101,50200,ศรีภูมิ,Si Phum,15.883,99.516,568
500102,50200,พระสิงห์,Phra Sing,15.738,99.294,568
500103,50100,หายยา,Haiya,15.627,99.572,568
500104,50300,ช้างม่อย,Chang Moi,15.688,99.56,568
500105,50100,ช้างคลาน,Chang Khlan,15.375,100.031,568
500106,50000,วัดเกต,Wat Ket,15.353,100.033,568
500107,50300,ช้างเผือก,Chang Phueak,15.354,100.068,568
500108,50200,สุเทพ,Suthep,15.415,100.032,568
500109,50100,แม่เหียะ,Mae Hia,15.382,100.096,568
500110,50100,ป่าแดด,Pa Daet,15.35,100.088,568
500111,50000,หนองหอย,Nong Hoi,15.31,100.058,568
500112,50000,ท่าศาลา,Tha Sala,15.417,99.974,568
500113,50000,หนองป่าครั่ง,"Nong Pa Khrang	",15.462,99.985,568
500114,50000,ฟ้าฮ่าม,Fa Ham,15.455,99.963,568
500115,50300,ป่าตัน,Pa Tan,15.444,100.018,568
500116,50300,สันผีเสื้อ,San Phi Suea,15.398,99.959,568
500201,0,*ยางคราม,*Yang Kham,15.483,99.974,569
500202,0,*สองแคว,*Song Kwae,15.46,100.031,569
500203,50160,บ้านหลวง,Ban Luang,15.467,99.888,569
500204,50160,ข่วงเปา,Khuang Pao,15.45,99.926,569
500205,50160,สบเตี๊ยะ,Sop Tia,15.469,99.939,569
500206,50240,บ้านแปะ,Ban Pae,15.495,99.909,569
500207,50160,ดอยแก้ว,Doi Kaeo,15.55,99.915,569
500208,0,*ดอยหล่อ,*Doi Lor,15.519,99.87,569
500209,50240,แม่สอย,Mae Soi,15.465,99.844,569
500210,0,*สันติสุข,*San Ti Sook,15.508,99.71,569
500301,50270,ช่างเคิ่ง,Chang Khoeng,15.445,99.82,570
500302,50270,ท่าผา,Tha Pha,15.452,99.74,570
500303,50270,บ้านทับ,Ban Thap,15.548,99.844,570
500304,50270,แม่ศึก,Mae Suek,15.622,99.9,570
500305,50270,แม่นาจร,Mae Na Chon,15.55,99.779,570
500306,58130,บ้านจันทร์,Ban Chan,15.623,99.762,570
500307,50270,ปางหินฝน,Pang Hin Fon,15.592,99.715,570
500308,50270,กองแขก,Kong Khaek,15.397,99.854,570
500309,58130,แม่แดด,Mae Dad,15.343,99.815,570
500310,58130,แจ่มหลวง,Chaem Luang,15.34,99.864,570
500401,50170,เชียงดาว,Chiang Dao,15.372,99.81,571
500402,50170,เมืองนะ,Mueang Na,15.427,99.874,571
500403,50170,เมืองงาย,Mueang Ngai,15.408,99.8,571
500404,50170,แม่นะ,Mae Na,15.344,99.712,571
500405,50170,เมืองคอง,Mueang Khong,15.425,99.843,571
500406,50170,ปิงโค้ง,Ping Khong,15.328,99.657,571
500407,50170,ทุ่งข้าวพวง,Thung Khao Phuang,15.394,99.694,571
500501,50220,เชิงดอย,Choeng Doi,15.349,99.95,572
500502,50220,สันปูเลย,San Pu Loei,15.341,99.902,572
500503,50220,ลวงเหนือ,Luang Nuea,15.389,99.903,572
500504,50220,ป่าป้อง,Pa Pong,15.371,99.9,572
500505,50220,สง่าบ้าน,Sa-nga Ban,15.422,99.934,572
500506,50220,ป่าลาน,Pa Lan,15.369,99.984,572
500507,50220,ตลาดขวัญ,Talat Khwan,15.338,99.991,572
500508,50220,สำราญราษฎร์,Samran Rat,null,null,572
500509,50220,แม่คือ,Mae Khue,15.315,99.999,572
500510,50220,ตลาดใหญ่,Talat Yai,15.05,99.464,572
500511,50220,แม่ฮ้อยเงิน,"Mae Hoi Ngoen	",15.054,99.603,572
500512,50220,แม่โป่ง,Mae Pong,15.175,99.556,572
500513,50220,ป่าเมี่ยง,Pa Miang,15.226,99.412,572
500514,50220,เทพเสด็จ,Thep Sadet,15.27,99.7,572
500601,50150,สันมหาพน,San Maha Phon,15.177,99.724,573
500602,50150,แม่แตง,Mae Taeng,15.292,99.168,573
500603,50150,ขี้เหล็ก,Khilek,15.047,99.685,573
